time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-09-30 09:30:00-04:00,SentimentTrader,fcf761f79b2347d6aab43dfc0573dddf,MSFT,buy,market,fill,1,gtc,0.0,1,stock,428.2099914550781,67.0,0.0
2024-10-02 09:30:00-04:00,SentimentTrader,bececd1e6fd8465a8478db562391bb06,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,417.50741302490235,67.0,0.0
2024-10-04 09:30:00-04:00,SentimentTrader,e3d32053bb1b44899f314447df4e04ec,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-04 09:30:00-04:00,SentimentTrader,a645b60162fc49acacce89ddf3fe3ee0,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2024-10-04 09:30:00-04:00,SentimentTrader,e3d32053bb1b44899f314447df4e04ec,MSFT,buy,market,fill,1,gtc,0.0,1,stock,418.239990234375,68.0,0.0
2024-10-16 09:30:00-04:00,SentimentTrader,a645b60162fc49acacce89ddf3fe3ee0,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,411.3188082885742,68.0,0.0
2024-10-17 09:30:00-04:00,SentimentTrader,ec99e5adb3ff4b7cac5cb2b1118e380a,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:30:00-04:00,SentimentTrader,7df57f92c11c4662979602a5e699ac34,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:30:00-04:00,SentimentTrader,ec99e5adb3ff4b7cac5cb2b1118e380a,MSFT,buy,market,fill,1,gtc,0.0,1,stock,422.3599853515625,67.0,0.0
2024-10-31 09:30:00-04:00,SentimentTrader,7df57f92c11c4662979602a5e699ac34,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,415.3599853515625,67.0,0.0
2024-11-07 09:30:00-05:00,SentimentTrader,7ecba42c110d4d8cada6945cc85bdae9,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2024-11-07 09:30:00-05:00,SentimentTrader,a086de5571c4405fb5a5716437c221d5,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2024-11-07 09:30:00-05:00,SentimentTrader,7ecba42c110d4d8cada6945cc85bdae9,MSFT,buy,market,fill,1,gtc,0.0,1,stock,421.2799987792969,67.0,0.0
2024-11-15 09:30:00-05:00,SentimentTrader,a086de5571c4405fb5a5716437c221d5,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,416.45008697509763,67.0,0.0
2025-01-06 09:30:00-05:00,SentimentTrader,320f92ed4bb34289b7623cd9a0a3532e,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2025-01-06 09:30:00-05:00,SentimentTrader,eebecefe8a924df6963784087c836059,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2025-01-06 09:30:00-05:00,SentimentTrader,320f92ed4bb34289b7623cd9a0a3532e,MSFT,buy,market,fill,1,gtc,0.0,1,stock,428.0,66.0,0.0
2025-01-07 09:30:00-05:00,SentimentTrader,eebecefe8a924df6963784087c836059,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,421.2904071044922,66.0,0.0
2025-01-08 09:30:00-05:00,SentimentTrader,fe5d0f6ebb9e40d4b6ec7bbfb94921fb,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2025-01-08 09:30:00-05:00,SentimentTrader,155c3ab2058e4ac3b4f45e1951383060,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2025-01-08 09:30:00-05:00,SentimentTrader,fe5d0f6ebb9e40d4b6ec7bbfb94921fb,MSFT,buy,market,fill,1,gtc,0.0,1,stock,423.4599914550781,67.0,0.0
2025-01-13 08:30:00-05:00,SentimentTrader,155c3ab2058e4ac3b4f45e1951383060,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,414.16090118408204,67.0,0.0
2025-01-13 09:30:00-05:00,SentimentTrader,7a3f94adbdb54cc88400d8a7efbec662,MSFT,buy,market,new,1,gtc,0.0,1,stock,,,
2025-01-13 09:30:00-05:00,SentimentTrader,a9af9c137ff942ac895e86173e631f17,MSFT,sell,trailing_stop,new,1,gtc,0.0,1,stock,,,
2025-01-13 09:30:00-05:00,SentimentTrader,7a3f94adbdb54cc88400d8a7efbec662,MSFT,buy,market,fill,1,gtc,0.0,1,stock,415.239990234375,68.0,0.0
2025-01-27 08:30:00-05:00,SentimentTrader,a9af9c137ff942ac895e86173e631f17,MSFT,sell,trailing_stop,fill,1,gtc,0.0,1,stock,424.010009765625,68.0,0.0
